Id,Date,Year,Month,Country,Country_code,State_or_UT,State_Code,District,Dist_Code,Place,lat_new,lon_new,Source,Region,cluster_label
IND_619,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD,North,2
IND_620,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Bareilly,BRL,,28.38,79.43,EMD,North,2
IND_621,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Bijnor,BJN,,29.38,78.14,EMD,North,2
IND_622,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Budaun,BDN,,28.02,79.1,EMD,North,2
IND_623,"Saturday, July 23, 2011",2011,7,India ,IN,Uttar Pradesh,UP,Faizabad,FZB,,26.77,82.15,EMD,North,2
IND_624,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Faizabad,FZB,,26.77,82.15,EMD,North,2
IND_625,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Firozabad,FZD,,27.16,79.37,EMD,North,2
IND_626,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Ghazipur,GZP,,25.59,83.57,EMD,North,2
IND_627,"Saturday, July 23, 2011",2011,7,India ,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD,North,2
IND_628,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD,North,2
IND_629,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Gorakhpur,GRK,,26.73,83.34,EMD,North,2
IND_630,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Hardoi,HDI,,27.39,80.14,EMD,North,2
IND_631,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Amroha,AMH,,28.85,78.39,EMD,North,2
IND_632,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Kannauj,KNJ,,27.04,79.9,EMD,North,2
IND_633,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Kanpur Nagar,KPN,,26.44,80.32,EMD,North,2
IND_634,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Kushinagar,KSN,,26.74,83.89,EMD,North,2
IND_635,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Lakhimpur Kheri,LKH,,27.94,80.76,EMD,North,2
IND_636,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Meerut,MRT,,28.99,77.7,EMD,North,2
IND_637,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Moradabad,MRD,,28.82,78.74,EMD,North,2
IND_638,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Muzaffarnagar,MZN,,29.48,77.71,EMD,North,2
IND_639,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Pilibhit,PLB,,28.62,79.81,EMD,North,2
IND_640,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Rampur,RMP,,28.8,79.03,EMD,North,2
IND_641,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Shahjahanpur,SJN,,27.87,79.88,EMD,North,2
IND_642,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Sitapur,STP,,27.57,80.68,EMD,North,2
IND_643,"Monday, August 15, 2011",2011,8,India ,IN,Uttar Pradesh,UP,Unnao,UNO,,26.55,80.49,EMD,North,2
IND_644,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Angul,AGL,,20.85,85.13,EMD,East,2
IND_645,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Baleswar,BLS,,21.49,86.91,EMD,East,2
IND_646,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Bargarh,BRG,,21.35,83.63,EMD,East,2
IND_647,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Bhadrak,BDK,,21.06,86.5,EMD,East,2
IND_648,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Boudh,BDH,,20.93,83.97,EMD,East,2
IND_649,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Cuttack,CTK,,20.46,85.88,EMD,East,2
IND_650,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Deogarh,DEG,,21.54,84.73,EMD,East,2
IND_651,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Dhenkanal,DKL,,20.64,85.6,EMD,East,2
IND_652,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Jajpur,JJP,,20.84,86.33,EMD,East,2
IND_653,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Jagatsinghpur,JSH,,20.26,86.17,EMD,East,2
IND_654,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Jharsuguda,JSD,,21.87,84.01,EMD,East,2
IND_655,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Kendrapara,KDR,,20.5,86.42,EMD,East,2
IND_656,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Khordha,KRD,,20.18,85.67,EMD,East,2
IND_657,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Mayurbhanj,MYB,,21.91,85.76,EMD,East,2
IND_658,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Nayagarh,NYG,,20.12,85.11,EMD,East,2
IND_659,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Nuapada,NPD,,20.81,82.54,EMD,East,2
IND_660,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Puri,PRI,,19.81,85.8,EMD,East,2
IND_661,"Sunday, October 23, 2011",2011,10,India,IN,Odisha,OR,Sambalpur,SBP,,21.47,83.93,EMD,East,2
IND_662,"Thursday, September 8, 2011",2011,9,India,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD,North East,1
IND_663,"Thursday, September 8, 2011",2011,9,India,IN,Meghalaya,ML,East Garo Hills,EGH,,25.67,90.72,EMD,North East,1
IND_664,"Thursday, September 8, 2011",2011,9,India,IN,Meghalaya,ML,South Garo Hills,SGS,,25.3,90.61,EMD,North East,1
IND_665,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Barpeta,BRP,,26.32,91.01,EMD,North East,1
IND_666,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Bongaigaon,BGG,,26.49,90.53,EMD,North East,1
IND_667,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Chirang,CRN,,26.64,90.64,EMD,North East,1
IND_668,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Darrang,DRN,,26.44,92.05,EMD,North East,1
IND_669,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD,North East,1
IND_670,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Dhubri,DHB,,26.02,89.97,EMD,North East,1
IND_671,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD,North East,1
IND_672,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Jorhat,JHT,,26.75,94.2,EMD,North East,1
IND_673,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Karbi Anglong,KAN,,26.16,93.41,EMD,North East,1
IND_674,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Sivasagar,SVG,,26.98,94.64,EMD,North East,1
IND_675,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Lakhimpur Kheri,LKH,,27.94,80.76,EMD,North,2
IND_676,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD,North East,1
IND_677,"Sunday, October 2, 2011",2011,10,India,IN,Assam,AS,Sonitpur,SNP,,26.67,92.86,EMD,North East,1
IND_678,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Begusarai,BGS,,25.42,86.11,EMD,East,2
IND_679,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Bhagalpur,BGP,,25.19,86.74,EMD,East,2
IND_680,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Bhojpur,BPR,,25.48,84.56,EMD,East,2
IND_681,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Buxar,BXR,,25.57,83.97,EMD,East,2
IND_682,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Gopalganj,GPG,,26.48,84.43,EMD,East,2
IND_683,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Katihar,KHR,,25.55,87.56,EMD,East,2
IND_684,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Khagaria,KGR,,25.51,86.48,EMD,East,2
IND_685,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Kishanganj,KGJ,,26.09,87.93,EMD,East,1
IND_686,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Lakhisarai,LKS,,25.17,86.09,EMD,East,2
IND_687,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Madhubani,MDB,,26.35,86.03,EMD,East,2
IND_688,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Madhepura,MDP,,25.92,86.79,EMD,East,2
IND_689,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Muzaffarpur,MZF,,26.12,85.38,EMD,East,2
IND_690,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Patna,PTA,,25.61,85.06,EMD,East,2
IND_691,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Purnea,PNA,,25.77,87.45,EMD,East,2
IND_692,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Samastipur,SMT,,25.85,85.78,EMD,East,2
IND_693,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Saran,SRN,,26.05,84.62,EMD,East,2
IND_694,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Saharsa,SHS,,25.89,86.62,EMD,East,2
IND_695,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Sitamarhi,SMH,,26.58,85.46,EMD,East,2
IND_696,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Supaul,SPL,,26.12,86.59,EMD,East,2
IND_697,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,Vaishali,VSH,,25.74,85.02,EMD,East,2
IND_698,"Sunday, October 2, 2011",2011,10,India,IN,Bihar,BR,West Champaran,WCP,,27.08,83.76,EMD,East,2
IND_699,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Azamgarh,AZM,,26.07,83.19,EMD,North,2
IND_700,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Aligarh,ALG,,27.9,78.08,EMD,North,2
IND_701,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Ambedkar Nagar,ABP,,26.41,82.43,EMD,North,2
IND_702,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Budaun,BDN,,28.02,79.1,EMD,North,2
IND_703,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Ballia,BLA,,25.88,83.89,EMD,North,2
IND_704,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD,North,2
IND_705,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Bahraich,BHH,,27.58,81.6,EMD,North,2
IND_706,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Bareilly,BRL,,28.38,79.43,EMD,North,2
IND_707,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Bijnor,BJN,,29.38,78.14,EMD,North,2
IND_708,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Ayodhya,AYD,,26.79,82.2,EMD,North,2
IND_709,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Farrukhabad,FKD,,27.38,79.59,EMD,North,2
IND_710,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Ghazipur,GZP,,25.59,83.57,EMD,North,2
IND_711,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD,North,2
IND_712,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Gorakhpur,GRK,,26.73,83.34,EMD,North,2
IND_713,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Hardoi,HDI,,27.39,80.14,EMD,North,2
IND_714,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Amroha,AMH,,28.85,78.39,EMD,North,2
IND_715,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Kannauj,KNJ,,27.04,79.9,EMD,North,2
IND_716,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Kanpur Nagar,KPN,,26.44,80.32,EMD,North,2
IND_717,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Kushinagar,KSN,,26.74,83.89,EMD,North,2
IND_718,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Lakhimpur Kheri,LKH,,27.94,80.76,EMD,North,2
IND_719,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Meerut,MRT,,28.99,77.7,EMD,North,2
IND_720,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Muzaffarnagar,MZN,,29.48,77.71,EMD,North,2
IND_721,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Moradabad,MRD,,28.82,78.74,EMD,North,2
IND_722,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Pilibhit,PLB,,28.62,79.81,EMD,North,2
IND_723,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Rampur,RMP,,28.8,79.03,EMD,North,2
IND_724,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Shahjahanpur,SJN,,27.87,79.88,EMD,North,2
IND_725,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Sitapur,STP,,27.57,80.68,EMD,North,2
IND_726,"Sunday, October 2, 2011",2011,10,India,IN,Uttar Pradesh,UP,Unnao,UNO,,26.55,80.49,EMD,North,2
IND_727,"Tuesday, August 9, 2011",2011,8,India,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD,North,2
IND_728,"Tuesday, August 9, 2011",2011,8,India,IN,Uttar Pradesh,UP,Balrampur,BLM,,27.43,82.18,EMD,North,2
IND_729,"Tuesday, August 9, 2011",2011,8,India,IN,Uttar Pradesh,UP,Ayodhya,AYD,,26.79,82.2,EMD,North,2
IND_730,"Tuesday, August 9, 2011",2011,8,India,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD,North,2
IND_731,"Saturday, August 4, 2012",2012,8,India ,IN,Himachal Pradesh,HP,Kullu,KLU,Palchan,31.95,77.09,EMD,North,2
IND_732,"Thursday, August 9, 2012",2012,8,India,IN,Himachal Pradesh,HP,Kullu,KLU,Palchan,31.95,77.09,EMD,North,2
IND_733,"Tuesday, June 26, 2012",2012,6,India ,IN,Arunachal Pradesh,AR,Anjaw,AJW,,27.98,96.85,EMD,North East,1
IND_734,"Tuesday, August 21, 2012",2012,8,India ,IN,Arunachal Pradesh,AR,Anjaw,AJW,,27.98,96.85,EMD,North East,1
IND_735,"Tuesday, June 26, 2012",2012,6,India ,IN,Arunachal Pradesh,AR,Changlang,CGL,,27.13,95.74,EMD,North East,1
IND_736,"Tuesday, June 26, 2012",2012,6,India ,IN,Arunachal Pradesh,AR,East Siang,ESN,,28.07,95.43,EMD,North East,1
IND_737,"Wednesday, September 19, 2012",2012,9,India ,IN,Arunachal Pradesh,AR,East Siang,ESN,,28.07,95.43,EMD,North East,1
IND_738,"Tuesday, June 26, 2012",2012,6,India ,IN,Arunachal Pradesh,AR,Lohit,LHT,,27.95,96.16,EMD,North East,1
IND_739,"Wednesday, September 19, 2012",2012,9,India ,IN,Arunachal Pradesh,AR,Lohit,LHT,,27.95,96.16,EMD,North East,1
IND_740,"Tuesday, June 26, 2012",2012,6,India ,IN,Arunachal Pradesh,AR,Lower Dibang Valley,LDV,,28.22,95.51,EMD,North East,1
IND_741,"Tuesday, August 21, 2012",2012,8,India ,IN,Arunachal Pradesh,AR,Lower Dibang Valley,LDV,,28.22,95.51,EMD,North East,1
IND_742,"Wednesday, September 19, 2012",2012,9,India ,IN,Arunachal Pradesh,AR,Papum Pare,PPP,,27.36,94.03,EMD,North East,1
IND_743,"Tuesday, June 26, 2012",2012,6,India ,IN,Arunachal Pradesh,AR,Upper Siang,UPS,,28.89,94.88,EMD,North East,1
IND_744,"Tuesday, August 21, 2012",2012,8,India ,IN,Arunachal Pradesh,AR,Upper Siang,UPS,,28.89,94.88,EMD,North East,1
IND_745,"Tuesday, August 21, 2012",2012,8,India ,IN,Arunachal Pradesh,AR,Upper Siang,UPS,,28.89,94.88,EMD,North East,1
IND_746,"Wednesday, September 19, 2012",2012,9,India ,IN,Arunachal Pradesh,AR,West Siang,WSG,,28.19,94.32,EMD,North East,1
IND_747,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Barpeta,BRP,,26.32,91.01,EMD,North East,1
IND_748,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Bongaigaon,BGG,,26.49,90.53,EMD,North East,1
IND_749,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Darrang,DRN,,26.44,92.05,EMD,North East,1
IND_750,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD,North East,1
IND_751,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Dhubri,DHB,,26.02,89.97,EMD,North East,1
IND_752,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Dibrugarh,DGH,,27.47,94.88,EMD,North East,1
IND_753,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Goalpara,GLP,,26.17,90.62,EMD,North East,1
IND_754,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD,North East,1
IND_755,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Jorhat,JHT,,26.75,94.2,EMD,North East,1
IND_756,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Kamrup,KRP,,26.13,90.72,EMD,North East,1
IND_757,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Lakhimpur,LKM,,26.84,91.9,EMD,North East,1
IND_758,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Morigaon,MRG,,26.25,92.33,EMD,North East,1
IND_759,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD,North East,1
IND_760,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Nalbari,NLB,,26.45,91.44,EMD,North East,1
IND_761,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Sivasagar,SVG,,26.98,94.64,EMD,North East,1
IND_762,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Sonitpur,SNP,,26.67,92.86,EMD,North East,1
IND_763,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Tinsukia,TSK,,27.49,95.35,EMD,North East,1
IND_764,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Bhagalpur,BGP,,25.19,86.74,EMD,East,2
IND_765,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Darbhanga,DBG,,26.16,85.91,EMD,East,2
IND_766,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Katihar,KHR,,25.55,87.56,EMD,East,2
IND_767,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Khagaria,KGR,,25.51,86.48,EMD,East,2
IND_768,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Muzaffarpur,MZF,,26.12,85.38,EMD,East,2
IND_769,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Patna,PTA,,25.61,85.06,EMD,East,2
IND_770,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Siwan,SWN,,26.22,84.39,EMD,East,2
IND_771,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Supaul,SPL,,26.12,86.59,EMD,East,2
IND_772,"Saturday, August 4, 2012",2012,8,India ,IN,Jammu & Kashmir,JK,Kathua,KTH,,32.39,75.52,EMD,North,2
IND_773,"Wednesday, September 19, 2012",2012,9,India ,IN,Jharkhand,JH,Sahibganj,SHB,,25.23,87.62,EMD,East,2
IND_774,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Dholpur,DLP,,26.69,77.88,EMD,North,2
IND_775,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Hanumangarh,HMG,,29.59,74.33,EMD,North,2
IND_776,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Jaipur,JPR,,26.88,75.78,EMD,North,2
IND_777,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Jhunjhunu,JJU,,28.12,75.4,EMD,North,2
IND_778,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Sikar,SKR,,27.61,75.15,EMD,North,2
IND_779,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Tonk,TNK,,26.17,75.76,EMD,North,2
IND_780,"Wednesday, September 19, 2012",2012,9,India ,IN,Sikkim,SK,North Sikkim,NSK,,27.82,88.56,EMD,North East,1
IND_781,"Wednesday, September 19, 2012",2012,9,India ,IN,Uttar Pradesh,UP,Ballia,BLA,,25.88,83.89,EMD,North,2
IND_782,"Wednesday, September 19, 2012",2012,9,India ,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD,North,2
IND_783,"Wednesday, September 19, 2012",2012,9,India ,IN,Uttar Pradesh,UP,Faizabad,FZB,,26.77,82.15,EMD,North,2
IND_784,"Saturday, August 4, 2012",2012,8,India ,IN,Uttar Pradesh,UP,Moradabad,MRD,,28.82,78.74,EMD,North,2
IND_785,"Sunday, September 16, 2012",2012,9,India ,IN,Uttarakhand,UT,Bageshwar,BGR,,29.84,79.77,EMD,North,2
IND_786,"Saturday, August 4, 2012",2012,8,India ,IN,Uttarakhand,UT,Chamoli,CHM,,30.52,79.24,EMD,North,2
IND_787,"Saturday, August 4, 2012",2012,8,India ,IN,Uttarakhand,UT,Rudraprayag,RPG,,30.28,78.98,EMD,North,2
IND_788,"Sunday, September 16, 2012",2012,9,India ,IN,Uttarakhand,UT,Rudraprayag,RPG,,30.28,78.98,EMD,North,2
IND_789,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,Anjaw,AJW,,27.98,96.85,EMD,North East,1
IND_790,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,Lohit,LHT,,27.95,96.16,EMD,North East,1
IND_791,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,Changlang,CGL,,27.13,95.74,EMD,North East,1
IND_792,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,Lower Dibang Valley,LDV,,28.22,95.51,EMD,North East,1
IND_793,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,East Siang,ESN,,28.07,95.43,EMD,North East,1
IND_794,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,Upper Siang,UPS,,28.89,94.88,EMD,North East,1
IND_795,"Thursday, August 9, 2012",2012,8,India,IN,Uttarakhand,UT,Uttarkashi,UTK,,30.73,78.43,EMD,North,2
IND_796,"Thursday, August 9, 2012",2012,8,India,IN,Uttarakhand,UT,Rudraprayag,RPG,,30.28,78.98,EMD,North,2
IND_797,"Thursday, August 9, 2012",2012,8,India,IN,Uttarakhand,UT,Chamoli,CHM,,30.52,79.24,EMD,North,2
IND_798,"Thursday, August 9, 2012",2012,8,India,IN,Uttar Pradesh,UP,Moradabad,MRD,,28.82,78.74,EMD,North,2
IND_799,"Thursday, August 9, 2012",2012,8,India,IN,Jammu & Kashmir,JK,Kathua,KTH,,32.39,75.52,EMD,North,2
IND_800,"Tuesday, September 18, 2012",2012,9,India,IN,Uttarakhand,UT,Rudraprayag,RPG,,30.28,78.98,EMD,North,2
IND_801,"Tuesday, September 18, 2012",2012,9,India,IN,Uttarakhand,UT,Bageshwar,BGR,,29.84,79.77,EMD,North,2
IND_802,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Barpeta,BRP,,26.32,91.01,EMD,North East,1
IND_803,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Bongaigaon,BGG,,26.49,90.53,EMD,North East,1
IND_804,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Chirang,CRN,,26.64,90.64,EMD,North East,1
IND_805,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Darrang,DRN,,26.44,92.05,EMD,North East,1
IND_806,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD,North East,1
IND_807,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Dhubri,DHB,,26.02,89.97,EMD,North East,1
IND_808,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Dibrugarh,DGH,,27.47,94.88,EMD,North East,1
IND_809,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Goalpara,GLP,,26.17,90.62,EMD,North East,1
IND_810,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD,North East,1
IND_811,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Jorhat,JHT,,26.75,94.2,EMD,North East,1
IND_812,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Kamrup,KRP,,26.13,90.72,EMD,North East,1
IND_813,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Lakhimpur,LKM,,26.84,91.9,EMD,North East,1
IND_814,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Morigaon,MRG,,26.25,92.33,EMD,North East,1
IND_815,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD,North East,1
IND_816,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Nalbari,NLB,,26.45,91.44,EMD,North East,1
IND_817,"Sunday, September 23, 2012",2012,9,India,IN,Arunachal Pradesh,AR,Papum Pare,PPP,,27.36,94.03,EMD,North East,1
IND_818,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Sivasagar,SVG,,26.98,94.64,EMD,North East,1
IND_819,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Sonitpur,SNP,,26.67,92.86,EMD,North East,1
IND_820,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Tinsukia,TSK,,27.49,95.35,EMD,North East,1
IND_821,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Bhagalpur,BGP,,25.19,86.74,EMD,East,2
IND_822,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Darbhanga,DBG,,26.67,92.86,EMD,East,1
IND_823,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Katihar,KHR,,25.55,87.56,EMD,East,2
