Id,Date,Year,Month,Country,Country_code,State_or_UT,State_Code,District,Dist_Code,Place,lat_new,lon_new,Source
IND_745,"Tuesday, August 21, 2012",2012,8,India ,IN,Arunachal Pradesh,AR,Upper Siang,UPS,,28.89,94.88,EMD
IND_746,"Wednesday, September 19, 2012",2012,9,India ,IN,Arunachal Pradesh,AR,West Siang,WSG,,28.19,94.32,EMD
IND_747,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Barpeta,BRP,,26.32,91.01,EMD
IND_748,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Bongaigaon,BGG,,26.49,90.53,EMD
IND_749,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Darrang,DRN,,26.44,92.05,EMD
IND_750,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD
IND_751,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Dhubri,DHB,,26.02,89.97,EMD
IND_752,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Dibrugarh,DGH,,27.47,94.88,EMD
IND_753,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Goalpara,GLP,,26.17,90.62,EMD
IND_754,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD
IND_755,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Jorhat,JHT,,26.75,94.2,EMD
IND_756,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Kamrup,KRP,,26.13,90.72,EMD
IND_757,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Lakhimpur,LKM,,26.84,91.90,EMD
IND_758,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Morigaon,MRG,,26.25,92.33,EMD
IND_759,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD
IND_760,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Nalbari,NLB,,26.45,91.44,EMD
IND_761,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Sivasagar,SVG,,26.98,94.64,EMD
IND_762,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Sonitpur,SNP,,26.67,92.86,EMD
IND_763,"Wednesday, September 19, 2012",2012,9,India ,IN,Assam,AS,Tinsukia,TSK,,27.49,95.35,EMD
IND_764,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Bhagalpur,BGP,,25.19,86.74,EMD
IND_765,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Darbhanga,DBG,,26.16,85.91,EMD
IND_766,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Katihar,KHR,,25.55,87.56,EMD
IND_767,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Khagaria,KGR,,25.51,86.48,EMD
IND_768,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Muzaffarpur,MZF,,26.12,85.38,EMD
IND_769,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Patna,PTA,,25.61,85.06,EMD
IND_770,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Siwan,SWN,,26.22,84.39,EMD
IND_771,"Wednesday, September 19, 2012",2012,9,India ,IN,Bihar,BR,Supaul,SPL,,26.12,86.59,EMD
IND_772,"Saturday, August 4, 2012",2012,8,India ,IN,Jammu & Kashmir,JK,Kathua,KTH,,32.39,75.52,EMD
IND_773,"Wednesday, September 19, 2012",2012,9,India ,IN,Jharkhand,JH,Sahibganj,SHB,,25.23,87.62,EMD
IND_774,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Dholpur,DLP,,26.69,77.88,EMD
IND_775,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Hanumangarh,HMG,,29.59,74.33,EMD
IND_776,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Jaipur,JPR,,26.88,75.78,EMD
IND_777,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Jhunjhunu,JJU,,28.12,75.40,EMD
IND_778,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Sikar,SKR,,27.61,75.15,EMD
IND_779,"Tuesday, August 21, 2012",2012,8,India ,IN,Rajasthan,RJ,Tonk,TNK,,26.17,75.76,EMD
IND_780,"Wednesday, September 19, 2012",2012,9,India ,IN,Sikkim,SK,North Sikkim,NSK,,27.82,88.56,EMD
IND_781,"Wednesday, September 19, 2012",2012,9,India ,IN,Uttar Pradesh,UP,Ballia,BLA,,25.88,83.89,EMD
IND_782,"Wednesday, September 19, 2012",2012,9,India ,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD
IND_783,"Wednesday, September 19, 2012",2012,9,India ,IN,Uttar Pradesh,UP,Faizabad,FZB,,26.77,82.15,EMD
IND_784,"Saturday, August 4, 2012",2012,8,India ,IN,Uttar Pradesh,UP,Moradabad,MRD,,28.82,78.74,EMD
IND_785,"Sunday, September 16, 2012",2012,9,India ,IN,Uttarakhand,UT,Bageshwar,BGR,,29.84,79.77,EMD
IND_786,"Saturday, August 4, 2012",2012,8,India ,IN,Uttarakhand,UT,Chamoli,CHM,,30.52,79.24,EMD
IND_787,"Saturday, August 4, 2012",2012,8,India ,IN,Uttarakhand,UT,Rudraprayag,RPG,,30.28,78.98,EMD
IND_788,"Sunday, September 16, 2012",2012,9,India ,IN,Uttarakhand,UT,Rudraprayag,RPG,,30.28,78.98,EMD
IND_789,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,Anjaw,AJW,,27.98,96.85,EMD
IND_790,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,Lohit,LHT,,27.95,96.16,EMD
IND_791,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,Changlang,CGL,,27.13,95.74,EMD
IND_792,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,Lower Dibang Valley,LDV,,28.22,95.51,EMD
IND_793,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,East Siang,ESN,,28.07,95.43,EMD
IND_794,"Friday, July 13, 2012",2012,7,India,IN,Arunachal Pradesh,AR,Upper Siang,UPS,,28.89,94.88,EMD
IND_795,"Thursday, August 9, 2012",2012,8,India,IN,Uttarakhand,UT,Uttarkashi,UTK,,30.73,78.43,EMD
IND_796,"Thursday, August 9, 2012",2012,8,India,IN,Uttarakhand,UT,Rudraprayag,RPG,,30.28,78.98,EMD
IND_797,"Thursday, August 9, 2012",2012,8,India,IN,Uttarakhand,UT,Chamoli,CHM,,30.52,79.24,EMD
IND_798,"Thursday, August 9, 2012",2012,8,India,IN,Uttar Pradesh,UP,Moradabad,MRD,,28.82,78.74,EMD
IND_799,"Thursday, August 9, 2012",2012,8,India,IN,Jammu & Kashmir,JK,Kathua,KTH,,32.39,75.52,EMD
IND_800,"Tuesday, September 18, 2012",2012,9,India,IN,Uttarakhand,UT,Rudraprayag,RPG,,30.28,78.98,EMD
IND_801,"Tuesday, September 18, 2012",2012,9,India,IN,Uttarakhand,UT,Bageshwar,BGR,,29.84,79.77,EMD
IND_802,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Barpeta,BRP,,26.32,91.01,EMD
IND_803,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Bongaigaon,BGG,,26.49,90.53,EMD
IND_804,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Chirang,CRN,,26.64,90.64,EMD
IND_805,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Darrang,DRN,,26.44,92.05,EMD
IND_806,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD
IND_807,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Dhubri,DHB,,26.02,89.97,EMD
IND_808,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Dibrugarh,DGH,,27.47,94.88,EMD
IND_809,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Goalpara,GLP,,26.17,90.62,EMD
IND_810,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD
IND_811,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Jorhat,JHT,,26.75,94.2,EMD
IND_812,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Kamrup,KRP,,26.13,90.72,EMD
IND_813,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Lakhimpur,LKM,,26.84,91.90,EMD
IND_814,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Morigaon,MRG,,26.25,92.33,EMD
IND_815,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD
IND_816,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Nalbari,NLB,,26.45,91.44,EMD
IND_817,"Sunday, September 23, 2012",2012,9,India,IN,Arunachal Pradesh,AR,Papum Pare,PPP,,27.36,94.03,EMD
IND_818,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Sivasagar,SVG,,26.98,94.64,EMD
IND_819,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Sonitpur,SNP,,26.67,92.86,EMD
IND_820,"Sunday, September 23, 2012",2012,9,India,IN,Assam,AS,Tinsukia,TSK,,27.49,95.35,EMD
IND_821,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Bhagalpur,BGP,,25.19,86.74,EMD
IND_822,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Darbhanga,DBG,,26.67,92.86,EMD
IND_823,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Katihar,KHR,,25.55,87.56,EMD
IND_824,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Khagaria,KGR,,26.67,92.86,EMD
IND_825,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Muzaffarpur,MZF,,26.67,92.86,EMD
IND_826,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Patna,PTA,,25.61,85.06,EMD
IND_827,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Siwan,SWN,,26.22,84.39,EMD
IND_828,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Supaul,SPL,,26.12,86.59,EMD
IND_829,"Sunday, September 23, 2012",2012,9,India,IN,Jharkhand,JH,Sahibganj,SHB,,25.23,87.62,EMD
IND_830,"Sunday, September 23, 2012",2012,9,India,IN,Sikkim,SK,North Sikkim,NSK,,27.82,88.56,EMD
IND_831,"Sunday, September 23, 2012",2012,9,India,IN,Uttar Pradesh,UP,Ballia,BLA,,25.88,83.89,EMD
IND_832,"Sunday, September 23, 2012",2012,9,India,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD
IND_833,"Sunday, September 23, 2012",2012,9,India,IN,Uttar Pradesh,UP,Ayodhya,AYD,,26.79,82.2,EMD
IND_834,"Sunday, September 23, 2012",2012,9,India,IN,West Bengal,WB,Murshidabad,MSD,,24.18,88.23,EMD
IND_835,"Sunday, September 23, 2012",2012,9,India,IN,Arunachal Pradesh,AR,West Siang,WSG,,28.19,94.32,EMD
IND_836,"Sunday, September 23, 2012",2012,9,India,IN,Arunachal Pradesh,AR,East Siang,ESN,,28.07,95.43,EMD
IND_837,"Sunday, September 23, 2012",2012,9,India,IN,Arunachal Pradesh,AR,Lohit,LHT,,27.95,96.16,EMD
IND_838,"Sunday, September 23, 2012",2012,9,India,IN,Arunachal Pradesh,AR,Papum Pare,PPP,,27.36,94.03,EMD
IND_839,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Dholpur,DLP,,26.69,77.88,EMD
IND_840,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Dausa,DSA,,26.90,76.34,EMD
IND_841,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Tonk,TNK,,26.17,75.76,EMD
IND_842,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Jhunjhunu,JJU,,28.12,75.40,EMD
IND_843,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Sikar,SKR,,27.61,75.15,EMD
IND_844,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Hanumangarh,HMG,,29.59,74.33,EMD
IND_845,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Bikaner,BKN,,28.03,73.33,EMD
IND_846,"Thursday, August 23, 2012",2012,8,India,IN,Arunachal Pradesh,AR,Anjaw,AJW,,27.98,96.85,EMD
IND_847,"Thursday, August 23, 2012",2012,8,India,IN,Arunachal Pradesh,AR,Lower Dibang Valley,LDV,,28.22,95.51,EMD
IND_848,"Thursday, August 23, 2012",2012,8,India,IN,Arunachal Pradesh,AR,Upper Siang,UPS,,28.89,94.88,EMD
IND_849,"Tuesday, August 27, 2013",2013,8,India,IN,Madhya Pradesh,MP,Narmadapuram,NDP,Narmadapuram,22.75,77.71,EMD
IND_850,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Bongaigaon,BGG,,26.49,90.53,EMD
IND_851,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD
IND_852,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD
IND_853,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Jorhat,JHT,,26.75,94.2,EMD
IND_854,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Kamrup,KRP,,26.13,90.72,EMD
IND_855,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Karimganj,KMG,,24.87,92.36,EMD
IND_856,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Kokrajhar,KKJ,,26.40,90.27,EMD
IND_857,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Lakhimpur,LKM,,26.84,91.90,EMD
IND_858,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Morigaon,MRG,,26.25,92.33,EMD
IND_859,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD
IND_860,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Sivasagar,SVG,,26.98,94.64,EMD
IND_861,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Tinsukia,TSK,,27.49,95.35,EMD
IND_862,"Thursday, August 22, 2013",2013,8,India ,IN,Madhya Pradesh,MP,Bhopal,BHP,,23.22,77.41,EMD
IND_863,"Thursday, August 22, 2013",2013,8,India ,IN,Madhya Pradesh,MP,Hoshangabad,HSG,,22.75,77.69,EMD
IND_864,"Thursday, August 22, 2013",2013,8,India ,IN,Madhya Pradesh,MP,Jabalpur,JBP,,23.18,79.96,EMD
IND_865,"Thursday, August 22, 2013",2013,8,India ,IN,Madhya Pradesh,MP,Narsinghpur,NSP,,22.95,79.20,EMD
IND_866,"Thursday, August 22, 2013",2013,8,India ,IN,Madhya Pradesh,MP,Seoni,SNI,,22.09,79.55,EMD
IND_867,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Bahraich,BHH,,27.58,81.60,EMD
IND_868,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD
IND_869,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Basti,BST,,26.81,82.76,EMD
IND_870,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Faizabad,FZB,,26.77,82.15,EMD
IND_871,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD
IND_872,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Gorakhpur,GRK,,26.73,83.34,EMD
IND_873,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Kushinagar,KSN,,26.74,83.89,EMD
IND_874,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Raebareli,RBL,,26.24,81.25,EMD
IND_875,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Shravasti,SVS,,27.51,82.04,EMD
IND_876,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Sitapur,STP,,27.57,80.68,EMD
IND_877,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Sultanpur,SLT,,26.26,82.08,EMD
IND_878,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Sultanpur,SLT,,26.26,82.08,EMD
IND_879,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Sitapur,STP,,27.57,80.68,EMD
IND_880,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Raebareli,RBL,,26.24,81.25,EMD
IND_881,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD
IND_882,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Ayodhya,AYD,,26.79,82.2,EMD
IND_883,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Gorakhpur,GRK,,26.73,83.34,EMD
IND_884,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Basti,BST,,26.81,82.76,EMD
IND_885,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Kushinagar,KSN,,26.74,83.89,EMD
IND_886,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Bahraich,BHH,,27.58,81.60,EMD
IND_887,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD
IND_888,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Shravasti,SVS,,27.51,82.04,EMD
IND_889,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Sultanpur,SLT,,26.26,82.08,EMD
IND_890,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Sitapur,STP,,27.57,80.68,EMD
IND_891,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Raebareli,RBL,,26.24,81.25,EMD
IND_892,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD
IND_893,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Ayodhya,AYD,,26.79,82.2,EMD
IND_894,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Gorakhpur,GRK,,26.73,83.34,EMD
IND_895,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Basti,BST,,26.81,82.76,EMD
IND_896,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Kushinagar,KSN,,26.74,83.89,EMD
IND_897,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Bahraich,BHH,,27.58,81.60,EMD
IND_898,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD
IND_899,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Shravasti,SVS,,27.51,82.04,EMD
IND_900,"Tuesday, August 27, 2013",2013,8,India,IN,Madhya Pradesh,MP,Bhopal,BHP,,23.22,77.41,EMD
IND_901,"Tuesday, August 27, 2013",2013,8,India,IN,Madhya Pradesh,MP,Seoni,SNI,,22.09,79.55,EMD
IND_902,"Tuesday, August 27, 2013",2013,8,India,IN,Madhya Pradesh,MP,Narsinghpur,NSP,,22.95,79.20,EMD
IND_903,"Tuesday, August 27, 2013",2013,8,India,IN,Madhya Pradesh,MP,Jabalpur,JBP,,23.18,79.96,EMD
IND_904,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD
IND_905,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Tinsukia,TSK,,27.49,95.35,EMD
IND_906,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD
IND_907,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD
IND_908,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Jorhat,JHT,,26.75,94.2,EMD
IND_909,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Kamrup,KRP,,26.13,90.72,EMD
IND_910,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Karimganj,KMG,,24.87,92.36,EMD
IND_911,"Monday, July 15, 2013",2013,7,India,IN,Uttar Pradesh,UP,Lakhimpur Kheri,LKH,,27.94,80.76,EMD
IND_912,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Morigaon,MRG,,26.25,92.33,EMD
IND_913,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Sivasagar,SVG,,26.98,94.64,EMD
IND_914,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Bongaigaon,BGG,,26.49,90.53,EMD
IND_915,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Chirang,CRN,,26.64,90.64,EMD
IND_916,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Kokrajhar,KKJ,,26.40,90.27,EMD
